timestamp;q0;dq0;tau0;q1;dq1;tau1;q2;dq2;tau2;q3;dq3;tau3;q4;dq4;tau4;q5;dq5;tau5;q6;dq6;tau6;q7;dq7;tau7;q8;dq8;tau8;q9;dq9;tau9;q10;dq10;tau10;q11;dq11;tau11;ff0;ff1;ff2;ff3;px0;py0;pz0;px1;py1;pz1;px2;py2;pz2;px3;py3;pz3
1758267968.888175249100;-0.000061;0.020238;1.656250;0.808289;-0.005690;0.000000;-1.563451;0.005007;4.078125;-0.000666;-0.015863;-1.804688;0.807320;-0.006508;0.070312;-1.564016;0.012404;4.152344;0.004542;0.013518;1.703125;0.782735;-0.023872;0.246094;-1.559131;-0.005037;4.117188;-0.004602;-0.016974;-1.480469;0.792060;-0.025216;0.121094;-1.563855;-0.001699;4.117188;263;223;275;163;0.180052;-0.126768;-0.302220;0.180457;0.126567;-0.302193;-0.189085;-0.125373;-0.303344;-0.191163;0.125376;-0.302616
1758267968.908277273178;0.000182;0.012181;1.730469;0.808168;-0.013413;0.023438;-1.563370;0.003811;4.300781;-0.000787;-0.010395;-1.777344;0.807260;0.003917;0.046875;-1.563976;0.003371;4.265625;0.004966;0.008983;1.605469;0.782492;-0.015673;0.269531;-1.559010;0.004657;4.152344;-0.004542;0.000118;-1.507812;0.791636;-0.009500;0.144531;-1.563774;-0.001501;3.968750;263;222;275;161;0.180112;-0.126713;-0.302248;0.180481;0.126530;-0.302215;-0.189005;-0.125263;-0.303385;-0.191065;0.125395;-0.302624
1758267968.928520202637;0.000303;0.008629;1.753906;0.808047;0.004232;0.023438;-1.563370;0.000027;4.226562;-0.000787;-0.001969;-1.828125;0.807260;-0.001985;0.046875;-1.563976;-0.001898;4.300781;0.005087;0.013712;1.605469;0.782190;-0.018513;0.218750;-1.558970;0.010437;4.078125;-0.004602;-0.017076;-1.582031;0.791394;-0.007324;0.121094;-1.563774;-0.012070;4.078125;262;221;275;159;0.180124;-0.126658;-0.302269;0.180462;0.126512;-0.302219;-0.188932;-0.125226;-0.303395;-0.190980;0.125358;-0.302641
1758267968.948751926422;0.000363;0.015515;1.753906;0.807986;0.006268;0.000000;-1.563330;0.006016;4.226562;-0.000787;-0.002705;-1.679688;0.807260;-0.000970;0.070312;-1.563976;-0.004182;4.226562;0.005208;0.008172;1.605469;0.782129;-0.005312;0.292969;-1.558970;0.001640;4.117188;-0.004481;0.003475;-1.554688;0.791152;-0.010403;0.269531;-1.563693;0.010764;4.152344;262;222;277;160;0.180143;-0.126658;-0.302269;0.180462;0.126512;-0.302219;-0.188901;-0.125171;-0.303415;-0.190907;0.125395;-0.302632
1758267968.968778610229;0.000363;0.002542;1.679688;0.807926;0.013183;0.046875;-1.563330;0.001855;4.300781;-0.000727;0.003449;-1.777344;0.807320;0.011726;0.046875;-1.563935;-0.004598;4.300781;0.005329;0.005584;1.679688;0.782069;-0.004690;0.343750;-1.558970;0.001452;4.117188;-0.004481;-0.013984;-1.582031;0.790970;-0.022329;0.121094;-1.563693;0.001228;4.191406;262;224;278;162;0.180167;-0.126640;-0.302269;0.180438;0.126512;-0.302225;-0.188877;-0.125134;-0.303418;-0.190888;0.125395;-0.302632
1758267968.988538503647;0.000424;0.011022;1.777344;0.807865;-0.004239;0.023438;-1.563370;-0.001081;4.339844;-0.000787;-0.013773;-1.828125;0.807320;0.006477;0.046875;-1.563935;-0.000155;4.265625;0.005450;0.006729;1.656250;0.781947;0.005593;0.292969;-1.558970;0.000348;4.078125;-0.004421;-0.000997;-1.703125;0.790910;-0.004883;0.269531;-1.563693;0.000051;4.226562;261;225;278;163;0.180167;-0.126640;-0.302269;0.180456;0.126512;-0.302225;-0.188846;-0.125097;-0.303434;-0.190858;0.125431;-0.302629
1758267969.008796453476;0.000424;0.007335;1.777344;0.807865;0.000747;0.023438;-1.563370;-0.000373;4.152344;-0.000848;-0.003926;-1.730469;0.807260;-0.001819;0.046875;-1.563935;0.000113;4.265625;0.005571;0.011436;1.628906;0.781826;-0.006660;0.171875;-1.558970;0.000245;4.191406;-0.004421;0.001126;-1.703125;0.790728;-0.009612;0.121094;-1.563693;0.000560;4.191406;258;224;277;163;0.180204;-0.126622;-0.302275;0.180456;0.126494;-0.302230;-0.188828;-0.125061;-0.303444;-0.190785;0.125413;-0.302634
1758267969.028480291367;0.000424;0.005540;1.777344;0.807804;-0.001517;0.070312;-1.563370;-0.000032;4.265625;-0.000908;-0.005992;-1.828125;0.807260;-0.001800;0.023438;-1.563935;0.000130;4.449219;0.005571;-0.004613;1.628906;0.781766;0.008581;0.320312;-1.558970;0.000072;3.968750;-0.004421;0.001743;-1.679688;0.790728;-0.001296;0.218750;-1.563653;0.008551;4.191406;257;225;276;163;0.180216;-0.126622;-0.302281;0.180438;0.126476;-0.302235;-0.188791;-0.125042;-0.303448;-0.190791;0.125413;-0.302640
1758267969.048746109009;0.000424;0.000655;1.703125;0.807804;0.016849;0.000000;-1.563370;-0.005132;4.226562;-0.000908;0.001797;-1.703125;0.807320;0.008446;0.000000;-1.563935;-0.004919;4.375000;0.005632;0.000979;1.605469;0.781705;-0.002408;0.320312;-1.558970;0.000057;4.265625;-0.004421;0.004518;-1.656250;0.790667;-0.014757;0.097656;-1.563693;-0.000109;4.265625;256;227;276;165;0.180222;-0.126640;-0.302270;0.180450;0.126476;-0.302241;-0.188773;-0.125042;-0.303448;-0.190785;0.125413;-0.302634
1758267969.068556308746;0.000424;-0.002589;1.679688;0.807744;-0.001904;0.046875;-1.563370;-0.002356;4.152344;-0.000969;-0.009763;-1.753906;0.807320;0.002736;0.046875;-1.563895;0.005135;4.375000;0.005632;0.001663;1.656250;0.781705;0.003628;0.246094;-1.559010;-0.007897;4.078125;-0.004421;0.010384;-1.605469;0.790728;0.005836;0.144531;-1.563693;-0.003733;4.226562;257;228;275;165;0.180222;-0.126622;-0.302275;0.180438;0.126457;-0.302239;-0.188773;-0.125024;-0.303453;-0.190779;0.125413;-0.302628
1758267969.088208675385;0.000424;-0.000163;1.656250;0.807744;-0.000207;0.171875;-1.563330;0.008195;4.152344;-0.000969;-0.000347;-1.753906;0.807320;0.006016;0.023438;-1.563895;0.008900;4.449219;0.005632;0.005228;1.605469;0.781645;-0.005104;0.269531;-1.558970;-0.000361;4.078125;-0.004481;0.000081;-1.582031;0.790667;-0.006357;0.218750;-1.563693;-0.004692;4.265625;256;228;274;165;0.180222;-0.126622;-0.302275;0.180450;0.126457;-0.302246;-0.188754;-0.125042;-0.303448;-0.190785;0.125395;-0.302639
1758267969.108306884766;0.000424;-0.009049;1.730469;0.807744;-0.015548;0.097656;-1.563330;0.006934;4.042969;-0.000969;-0.001699;-1.777344;0.807320;-0.000168;0.046875;-1.563935;-0.010284;4.265625;0.005632;0.000210;1.582031;0.781645;0.002507;0.320312;-1.558970;-0.000148;4.226562;-0.004481;0.001278;-1.605469;0.790667;-0.008001;0.097656;-1.563693;-0.001589;4.265625;257;227;274;164;0.180216;-0.126622;-0.302281;0.180438;0.126457;-0.302239;-0.188754;-0.125042;-0.303448;-0.190766;0.125413;-0.302634
1758267969.128252506256;0.000424;-0.008731;1.730469;0.807744;0.002419;0.070312;-1.563330;0.004002;4.078125;-0.000969;0.006111;-1.804688;0.807320;-0.010740;0.046875;-1.563895;0.005875;4.265625;0.005632;-0.004818;1.605469;0.781645;-0.002571;0.246094;-1.558970;-0.000172;4.078125;-0.004481;0.004842;-1.531250;0.790728;0.002371;0.269531;-1.563693;-0.001570;4.152344;258;228;274;163;0.180222;-0.126604;-0.302280;0.180432;0.126457;-0.302245;-0.188761;-0.125042;-0.303454;-0.190809;0.125395;-0.302645
1758267969.148234367371;0.000424;-0.004170;1.628906;0.807804;0.012043;0.121094;-1.563370;-0.000091;4.226562;-0.000969;0.010599;-1.804688;0.807320;-0.004282;0.023438;-1.563895;0.006436;4.226562;0.005632;-0.000444;1.605469;0.781645;-0.009946;0.269531;-1.558970;-0.003846;4.152344;-0.004481;0.000912;-1.531250;0.790789;0.016895;0.195312;-1.563653;-0.004516;4.191406;260;228;274;163;0.180222;-0.126622;-0.302275;0.180438;0.126457;-0.302239;-0.188773;-0.125042;-0.303448;-0.190791;0.125395;-0.302645
1758267969.168556451797;0.000484;0.001801;1.730469;0.807804;0.003316;0.121094;-1.563370;-0.001875;4.226562;-0.000908;0.010842;-1.703125;0.807381;0.008613;0.000000;-1.563895;-0.006705;4.300781;0.005692;0.012723;1.679688;0.781705;0.001583;0.269531;-1.558929;0.001745;4.152344;-0.004481;-0.000230;-1.582031;0.790789;0.002792;0.070312;-1.563653;0.000605;4.226562;261;227;276;162;0.180198;-0.126622;-0.302281;0.180432;0.126457;-0.302245;-0.188754;-0.125024;-0.303453;-0.190809;0.125395;-0.302645
1758267969.188939094543;0.000484;0.005516;1.656250;0.807804;0.002173;0.144531;-1.563370;-0.000411;4.191406;-0.000969;0.000796;-1.753906;0.807320;-0.007285;0.000000;-1.563895;0.004682;4.339844;0.005753;0.003381;1.605469;0.781705;-0.000243;0.292969;-1.558970;-0.003067;4.078125;-0.004481;-0.003492;-1.656250;0.790789;-0.000167;0.269531;-1.563612;0.004749;4.226562;262;227;276;162;0.180198;-0.126604;-0.302285;0.180432;0.126457;-0.302245;-0.188779;-0.125024;-0.303459;-0.190809;0.125395;-0.302645
1758267969.208656311035;0.000484;0.002515;1.679688;0.807804;-0.001107;0.000000;-1.563370;-0.001219;4.152344;-0.000969;0.005553;-1.804688;0.807320;-0.005278;0.000000;-1.563895;0.005998;4.339844;0.005813;0.013034;1.628906;0.781705;-0.012016;0.246094;-1.558970;-0.008817;4.078125;-0.004481;-0.007826;-1.480469;0.790789;0.000827;0.246094;-1.563653;-0.002020;4.191406;262;226;276;161;0.180186;-0.126604;-0.302279;0.180432;0.126457;-0.302245;-0.188779;-0.124987;-0.303469;-0.190834;0.125395;-0.302651
1758267969.228513717651;0.000484;-0.017173;1.703125;0.807804;-0.000322;0.070312;-1.563330;0.005813;4.226562;-0.000969;-0.010649;-1.753906;0.807320;-0.002441;0.000000;-1.563935;-0.007392;4.300781;0.005813;0.007674;1.605469;0.781705;-0.001334;0.246094;-1.558929;0.005465;4.042969;-0.004421;0.002593;-1.628906;0.790849;0.006337;0.246094;-1.563612;0.006025;4.191406;262;227;277;161;0.180186;-0.126585;-0.302284;0.180432;0.126457;-0.302245;-0.188791;-0.124987;-0.303463;-0.190815;0.125413;-0.302646
1758267969.248001813889;0.000545;0.002178;1.628906;0.807804;-0.001353;0.144531;-1.563370;-0.000696;4.152344;-0.000969;-0.000627;-1.828125;0.807320;-0.010427;0.000000;-1.563935;-0.002888;4.339844;0.005813;-0.005341;1.628906;0.781705;0.000001;0.246094;-1.558970;-0.003067;4.042969;-0.004421;0.003318;-1.531250;0.790789;0.000526;0.171875;-1.563612;0.005976;4.191406;263;227;277;161;0.180204;-0.126585;-0.302284;0.180438;0.126457;-0.302239;-0.188797;-0.124987;-0.303469;-0.190815;0.125413;-0.302646
1758267969.267965078354;0.000606;0.006892;1.730469;0.807804;-0.000025;0.046875;-1.563370;-0.004065;4.191406;-0.000969;-0.000913;-1.753906;0.807381;0.003275;0.046875;-1.563895;-0.000072;4.339844;0.005874;-0.005987;1.703125;0.781705;-0.010492;0.292969;-1.558929;0.008740;4.078125;-0.004481;0.000868;-1.656250;0.790789;-0.004477;0.367188;-1.563653;-0.009766;4.339844;262;227;277;161;0.180204;-0.126567;-0.302289;0.180432;0.126476;-0.302240;-0.188779;-0.124969;-0.303473;-0.190797;0.125413;-0.302646
1758267969.287986516953;0.000606;0.007160;1.753906;0.807804;-0.006867;0.046875;-1.563370;-0.001426;4.191406;-0.000969;-0.000636;-1.804688;0.807381;-0.004984;0.000000;-1.563895;-0.000311;4.375000;0.005934;0.003327;1.628906;0.781705;-0.012373;0.320312;-1.558929;0.004556;4.117188;-0.004421;0.002261;-1.582031;0.790728;-0.010000;0.097656;-1.563612;-0.007650;4.226562;261;227;277;162;0.180204;-0.126567;-0.302289;0.180432;0.126457;-0.302245;-0.188791;-0.124950;-0.303472;-0.190815;0.125413;-0.302646
1758267969.307959079742;0.000666;0.008147;1.703125;0.807865;0.009370;0.121094;-1.563370;-0.000590;4.152344;-0.000908;0.004275;-1.777344;0.807441;-0.002346;0.023438;-1.563895;0.001875;4.414062;0.005934;0.000488;1.679688;0.781766;0.003109;0.246094;-1.558970;-0.009301;4.003906;-0.004421;0.000636;-1.679688;0.790789;0.003119;0.144531;-1.563612;0.003286;4.117188;261;227;277;163;0.180204;-0.126567;-0.302289;0.180401;0.126476;-0.302234;-0.188779;-0.124950;-0.303478;-0.190815;0.125395;-0.302651
1758267969.327958345413;0.000666;-0.011462;1.804688;0.807804;0.002149;0.070312;-1.563370;-0.000511;4.117188;-0.000908;0.002716;-1.730469;0.807502;0.017758;0.097656;-1.563895;0.000286;4.523438;0.005995;0.005830;1.656250;0.781766;0.011758;0.320312;-1.558970;-0.004773;4.078125;-0.004421;0.005651;-1.656250;0.790789;0.004613;0.292969;-1.563653;-0.009016;4.339844;260;228;277;163;0.180204;-0.126549;-0.302294;0.180395;0.126475;-0.302239;-0.188797;-0.124932;-0.303483;-0.190797;0.125413;-0.302646
1758267969.348754882812;0.000666;0.004479;1.605469;0.807804;-0.005122;0.046875;-1.563370;0.000385;4.191406;-0.000969;-0.004125;-1.730469;0.807441;-0.003759;0.023438;-1.563895;0.002431;4.300781;0.006056;0.003197;1.628906;0.781705;-0.004586;0.367188;-1.558970;-0.005702;4.117188;-0.004421;0.001690;-1.531250;0.790728;-0.002385;0.218750;-1.563612;-0.001746;4.226562;259;229;277;163;0.180204;-0.126549;-0.302294;0.180395;0.126457;-0.302244;-0.188779;-0.124932;-0.303483;-0.190797;0.125431;-0.302641
1758267969.368607044220;0.000606;-0.011758;1.730469;0.807804;-0.003167;0.121094;-1.563370;0.000180;4.078125;-0.000969;0.002691;-1.703125;0.807441;0.000413;0.046875;-1.563895;0.000821;4.339844;0.006056;0.008145;1.656250;0.781766;0.011286;0.320312;-1.558929;0.002365;4.117188;-0.004421;-0.001181;-1.554688;0.790728;0.003007;0.218750;-1.563612;0.002090;4.191406;259;228;276;164;0.180198;-0.126567;-0.302295;0.180395;0.126457;-0.302244;-0.188797;-0.124914;-0.303488;-0.190797;0.125413;-0.302646
1758267969.388199329376;0.000666;0.007450;1.777344;0.807804;0.006281;0.121094;-1.563370;-0.003074;4.078125;-0.001029;-0.007640;-1.851562;0.807502;0.013729;0.097656;-1.563895;0.002175;4.414062;0.006056;0.000760;1.703125;0.781705;-0.008465;0.246094;-1.558929;0.008195;4.117188;-0.004421;-0.004465;-1.531250;0.790789;0.020196;0.269531;-1.563612;-0.001173;4.226562;259;228;276;164;0.180204;-0.126549;-0.302294;0.180395;0.126457;-0.302244;-0.188797;-0.124914;-0.303488;-0.190803;0.125413;-0.302652
1758267969.408215284348;0.000666;0.006963;1.582031;0.807804;-0.003444;0.171875;-1.563370;-0.003977;4.117188;-0.001029;-0.007363;-1.804688;0.807502;0.013601;0.046875;-1.563895;0.001279;4.488281;0.006116;0.005541;1.605469;0.781705;-0.010376;0.367188;-1.558970;-0.005795;3.968750;-0.004360;-0.005345;-1.507812;0.790667;-0.011135;0.144531;-1.563572;0.007780;4.191406;259;228;277;164;0.180204;-0.126549;-0.302294;0.180377;0.126457;-0.302244;-0.188797;-0.124895;-0.303492;-0.190779;0.125413;-0.302646
1758267969.428037643433;0.000666;0.001412;1.703125;0.807804;-0.009355;0.070312;-1.563370;0.000002;4.191406;-0.000969;-0.001381;-1.753906;0.807441;-0.001587;0.097656;-1.563895;0.000949;4.300781;0.006116;0.000904;1.628906;0.781766;0.001955;0.269531;-1.558929;0.003683;4.078125;-0.004360;-0.001945;-1.582031;0.790728;-0.002532;0.195312;-1.563612;-0.005849;4.191406;260;229;277;163;0.180198;-0.126549;-0.302300;0.180395;0.126457;-0.302244;-0.188791;-0.124895;-0.303486;-0.190797;0.125431;-0.302641
1758267969.448098182678;0.000666;-0.000079;1.703125;0.807865;0.001823;0.070312;-1.563370;-0.000269;4.226562;-0.001029;-0.008795;-1.878906;0.807441;-0.000533;0.023438;-1.563895;0.003603;4.449219;0.006177;0.015758;1.656250;0.781705;-0.016656;0.292969;-1.558929;0.001136;4.078125;-0.004360;-0.000441;-1.531250;0.790728;-0.000941;0.246094;-1.563612;-0.004144;4.226562;260;228;277;162;0.180204;-0.126530;-0.302299;0.180395;0.126439;-0.302249;-0.188791;-0.124895;-0.303486;-0.190803;0.125431;-0.302647
1758267969.468481779099;0.000666;-0.011594;1.730469;0.807865;0.002611;0.097656;-1.563370;0.001850;4.191406;-0.000908;0.018879;-1.804688;0.807381;-0.019723;0.046875;-1.563895;0.002806;4.300781;0.006177;0.002741;1.628906;0.781766;0.000304;0.292969;-1.558929;0.000935;4.042969;-0.004299;0.006536;-1.554688;0.790728;0.007187;0.195312;-1.563572;0.005126;4.265625;261;228;277;163;0.180204;-0.126530;-0.302299;0.180395;0.126457;-0.302244;-0.188797;-0.124877;-0.303497;-0.190797;0.125431;-0.302641
1758267969.488533258438;0.000727;-0.006774;1.656250;0.807804;-0.017347;0.046875;-1.563370;-0.000314;4.117188;-0.000969;0.001124;-1.777344;0.807441;-0.000548;0.144531;-1.563895;0.000011;4.339844;0.006177;0.000383;1.628906;0.781766;0.000077;0.292969;-1.558929;-0.000128;4.078125;-0.004299;0.000156;-1.531250;0.790789;0.008178;0.218750;-1.563572;0.011886;4.226562;262;228;278;162;0.180186;-0.126530;-0.302298;0.180395;0.126475;-0.302239;-0.188791;-0.124877;-0.303491;-0.190815;0.125431;-0.302641
1758267969.508389234543;0.000727;-0.006306;1.703125;0.807804;-0.006633;0.070312;-1.563370;-0.002883;4.191406;-0.000908;0.010820;-1.703125;0.807441;-0.009692;0.097656;-1.563895;0.000170;4.375000;0.006237;0.001393;1.656250;0.781766;0.000171;0.343750;-1.558929;0.005668;4.042969;-0.004299;-0.000515;-1.582031;0.790728;-0.002924;0.144531;-1.563572;0.005661;4.265625;262;228;278;162;0.180179;-0.126530;-0.302304;0.180395;0.126475;-0.302239;-0.188791;-0.124859;-0.303496;-0.190797;0.125450;-0.302637
1758267969.528311967850;0.000787;0.002447;1.730469;0.807865;0.000946;0.046875;-1.563370;-0.003128;4.117188;-0.000969;-0.007411;-1.804688;0.807502;0.011478;0.121094;-1.563895;0.000273;4.562500;0.006298;0.007168;1.679688;0.781766;0.000868;0.343750;-1.558929;0.006565;4.078125;-0.004360;-0.008810;-1.656250;0.790789;0.010219;0.121094;-1.563612;-0.000361;4.191406;262;228;278;161;0.180186;-0.126512;-0.302303;0.180377;0.126475;-0.302239;-0.188797;-0.124840;-0.303506;-0.190797;0.125450;-0.302637
1758267969.548777103424;0.000787;-0.011687;1.753906;0.807865;0.004939;0.121094;-1.563370;-0.002101;4.300781;-0.000908;0.001127;-1.703125;0.807441;-0.000289;0.046875;-1.563895;0.000017;4.375000;0.006298;-0.000130;1.554688;0.781766;-0.009768;0.246094;-1.558929;0.000213;4.042969;-0.004360;-0.005112;-1.582031;0.790728;-0.001063;0.171875;-1.563612;-0.005618;4.300781;262;228;278;162;0.180186;-0.126512;-0.302303;0.180377;0.126475;-0.302239;-0.188797;-0.124840;-0.303506;-0.190797;0.125450;-0.302637
1758267969.568428039551;0.000848;0.009998;1.804688;0.807865;0.000572;0.144531;-1.563370;-0.000151;4.191406;-0.000908;0.005601;-1.703125;0.807502;0.013802;0.097656;-1.563895;0.001196;4.562500;0.006419;0.009134;1.703125;0.781766;-0.010063;0.269531;-1.558970;-0.007869;4.152344;-0.004299;-0.001580;-1.554688;0.790728;-0.009355;0.121094;-1.563572;0.012002;4.265625;261;228;278;162;0.180179;-0.126494;-0.302314;0.180395;0.126457;-0.302244;-0.188816;-0.124822;-0.303511;-0.190815;0.125450;-0.302637
1758267969.588586330414;0.000848;0.003783;1.753906;0.807865;0.000289;0.046875;-1.563330;0.011982;4.191406;-0.000969;-0.001319;-1.777344;0.807441;-0.007433;0.070312;-1.563895;-0.000199;4.339844;0.006419;0.003317;1.777344;0.781766;-0.014270;0.246094;-1.558929;-0.000101;4.042969;-0.004239;0.002756;-1.628906;0.790728;-0.007848;0.218750;-1.563612;-0.005123;4.300781;261;228;278;162;0.180186;-0.126494;-0.302308;0.180395;0.126457;-0.302244;-0.188816;-0.124803;-0.303516;-0.190822;0.125450;-0.302642
1758267969.608858108521;0.000908;0.004228;1.679688;0.807865;0.006903;0.121094;-1.563330;0.009719;4.117188;-0.000908;0.000721;-1.679688;0.807502;0.009665;0.046875;-1.563855;0.012706;4.152344;0.006419;-0.007921;1.656250;0.781766;-0.001771;0.246094;-1.558929;0.002381;4.042969;-0.004299;-0.013176;-1.628906;0.790728;-0.017002;0.269531;-1.563612;-0.008109;4.339844;261;229;278;163;0.180179;-0.126494;-0.302314;0.180377;0.126457;-0.302244;-0.188797;-0.124803;-0.303516;-0.190803;0.125468;-0.302638
1758267969.628463268280;0.000908;0.008812;1.679688;0.807865;-0.000440;0.121094;-1.563370;0.004146;4.117188;-0.000908;0.009943;-1.777344;0.807441;-0.008802;0.046875;-1.563855;0.009341;4.375000;0.006479;0.001685;1.679688;0.781766;-0.010541;0.269531;-1.558929;0.009816;3.968750;-0.004299;-0.015200;-1.656250;0.790789;0.011770;0.046875;-1.563612;-0.011579;4.523438;260;229;278;163;0.180186;-0.126494;-0.302308;0.180395;0.126475;-0.302239;-0.188809;-0.124785;-0.303515;-0.190822;0.125468;-0.302638
1758267969.648554563522;0.000908;0.001206;1.730469;0.807865;0.000329;0.046875;-1.563370;0.000087;4.339844;-0.000969;-0.001422;-1.851562;0.807441;-0.000123;0.000000;-1.563895;-0.000146;4.300781;0.006479;-0.000995;1.628906;0.781826;0.011662;0.218750;-1.558929;0.000016;3.968750;-0.004239;0.000856;-1.605469;0.790728;-0.002202;0.343750;-1.563572;0.004172;4.300781;260;229;277;163;0.180204;-0.126475;-0.302313;0.180395;0.126457;-0.302244;-0.188791;-0.124785;-0.303515;-0.190803;0.125468;-0.302638
1758267969.668571233749;0.000848;-0.015089;1.753906;0.807865;-0.001413;0.070312;-1.563370;-0.002400;4.152344;-0.000969;0.003506;-1.703125;0.807441;0.006964;0.070312;-1.563895;-0.002888;4.414062;0.006540;0.011744;1.656250;0.781826;0.000327;0.269531;-1.558929;0.000085;4.078125;-0.004239;0.006739;-1.656250;0.790728;0.007810;0.144531;-1.563572;0.008877;4.226562;260;229;278;163;0.180186;-0.126475;-0.302313;0.180395;0.126475;-0.302239;-0.188797;-0.124785;-0.303521;-0.190797;0.125450;-0.302637
1758267969.688325405121;0.000908;0.002632;1.703125;0.807804;-0.026209;0.097656;-1.563370;-0.001307;4.042969;-0.000969;-0.000513;-1.730469;0.807441;0.009651;0.023438;-1.563895;-0.000037;4.375000;0.006540;0.012244;1.605469;0.781766;-0.013758;0.246094;-1.558970;-0.006869;4.078125;-0.004239;-0.003316;-1.507812;0.790728;-0.000542;0.269531;-1.563612;-0.001807;4.300781;260;229;278;163;0.180167;-0.126475;-0.302312;0.180413;0.126457;-0.302245;-0.188816;-0.124785;-0.303521;-0.190779;0.125468;-0.302632
1758267969.708654642105;0.000908;-0.000135;1.730469;0.807865;-0.000288;0.097656;-1.563370;-0.004505;4.375000;-0.000969;0.000365;-1.730469;0.807502;0.013572;0.046875;-1.563895;-0.000037;4.375000;0.006479;0.005740;1.656250;0.781826;0.012930;0.320312;-1.558929;0.004455;4.003906;-0.004239;0.000319;-1.605469;0.790728;-0.000050;0.246094;-1.563612;-0.002407;4.191406;260;229;278;163;0.180179;-0.126494;-0.302314;0.180395;0.126457;-0.302244;-0.188797;-0.124785;-0.303521;-0.190797;0.125450;-0.302637
1758267969.728617429733;0.000908;0.002622;1.656250;0.807926;0.019318;0.121094;-1.563330;-0.000062;4.226562;-0.000969;-0.000390;-1.777344;0.807441;0.006510;0.097656;-1.563895;0.000026;4.414062;0.006479;-0.004590;1.703125;0.781766;-0.002696;0.394531;-1.558929;0.000681;4.078125;-0.004239;0.005769;-1.605469;0.790728;-0.000256;0.218750;-1.563612;-0.004400;4.300781;261;229;278;163;0.180186;-0.126475;-0.302313;0.180395;0.126457;-0.302244;-0.188797;-0.124785;-0.303521;-0.190797;0.125468;-0.302632
1758267969.748809814453;0.000969;0.017360;1.679688;0.807865;-0.000067;0.097656;-1.563330;0.009647;4.152344;-0.000969;-0.004122;-1.730469;0.807441;-0.002614;0.046875;-1.563895;-0.000028;4.226562;0.006479;-0.000126;1.679688;0.781766;-0.000541;0.292969;-1.558970;-0.006669;4.078125;-0.004239;0.002849;-1.605469;0.790728;-0.005060;0.144531;-1.563612;-0.004357;4.265625;261;229;278;162;0.180186;-0.126475;-0.302313;0.180395;0.126475;-0.302239;-0.188791;-0.124785;-0.303515;-0.190797;0.125468;-0.302632
1758267969.768303155899;0.001029;0.017998;1.679688;0.807865;-0.000114;0.046875;-1.563370;-0.000521;4.152344;-0.000969;-0.007540;-1.730469;0.807441;0.001681;0.023438;-1.563895;0.000257;4.375000;0.006479;-0.000569;1.730469;0.781826;0.016499;0.246094;-1.558970;-0.007435;4.191406;-0.004178;0.018063;-1.531250;0.790728;-0.000946;0.269531;-1.563612;-0.000679;4.226562;262;229;278;163;0.180186;-0.126457;-0.302318;0.180413;0.126457;-0.302245;-0.188816;-0.124785;-0.303521;-0.190797;0.125468;-0.302632
1758267969.788589715958;0.001029;0.023059;1.656250;0.807865;-0.002938;0.121094;-1.563330;0.002921;4.265625;-0.000908;0.006622;-1.753906;0.807441;-0.000946;0.000000;-1.563895;-0.000145;4.339844;0.006479;-0.017545;1.582031;0.781766;0.001486;0.320312;-1.558929;0.001711;4.117188;-0.004239;0.003729;-1.730469;0.790789;0.018171;0.292969;-1.563572;0.000408;4.300781;262;229;279;162;0.180179;-0.126457;-0.302324;0.180395;0.126457;-0.302244;-0.188816;-0.124767;-0.303525;-0.190791;0.125486;-0.302621
1758267969.808091640472;0.000969;-0.000806;1.656250;0.807865;0.003588;0.070312;-1.563370;-0.004764;4.117188;-0.000969;-0.000957;-1.753906;0.807441;0.008365;0.046875;-1.563895;-0.002441;4.375000;0.006540;0.001733;1.554688;0.781766;-0.013697;0.269531;-1.558929;0.000167;4.078125;-0.004239;-0.000557;-1.531250;0.790789;0.003989;0.218750;-1.563612;0.001764;4.300781;262;229;279;162;0.180186;-0.126457;-0.302318;0.180395;0.126439;-0.302249;-0.188816;-0.124767;-0.303525;-0.190791;0.125486;-0.302621
1758267969.828079223633;0.000908;-0.010324;1.679688;0.807865;-0.008571;0.195312;-1.563330;0.010120;4.191406;-0.000969;0.001591;-1.804688;0.807441;-0.004623;0.000000;-1.563895;-0.000141;4.226562;0.006540;0.000664;1.703125;0.781766;-0.002390;0.292969;-1.558929;0.000278;4.078125;-0.004178;0.015278;-1.605469;0.790728;-0.007358;0.144531;-1.563612;-0.001671;4.191406;262;229;279;162;0.180186;-0.126475;-0.302313;0.180395;0.126457;-0.302244;-0.188816;-0.124767;-0.303525;-0.190815;0.125468;-0.302632
1758267969.848069906235;0.000969;-0.000104;1.628906;0.807865;-0.000840;0.046875;-1.563370;-0.001548;4.117188;-0.000969;-0.006617;-1.753906;0.807502;0.008080;0.144531;-1.563895;0.000022;4.300781;0.006540;-0.003426;1.679688;0.781766;-0.009776;0.343750;-1.558929;0.000401;4.152344;-0.004299;-0.017287;-1.582031;0.790728;-0.000252;0.023438;-1.563612;-0.004794;4.191406;262;229;279;162;0.180186;-0.126457;-0.302318;0.180395;0.126457;-0.302244;-0.188791;-0.124748;-0.303524;-0.190797;0.125486;-0.302627
